Assembly File,..\14nmFinFET.zam

Runs,2.1.15:thickness,2.1.9:lithography.dimensionalBias.xBias,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle
0,40.820693973022429,2.6942333785432577,4.4756165560516337
1,39.493639229523126,-3.550958860363596,3.7274729931683792
2,42.515301881577635,0.59385340710180579,6.7418116809646884
3,41.081635041374447,1.1291871479515221,6.0856948215779632
4,43.271022953348677,-1.1718820417388507,4.2982463329570111
5,39.658520448868273,3.2638278972017964,6.5486889834686632
6,43.067791428205624,3.6533729791794141,6.751075261440409
7,39.098029819648623,-3.6645816949143644,4.4528127782937554
8,43.963647570288458,-1.9942636006645644,5.6422054168330664
9,37.216119043409023,-0.90549327112578304,5.0506258143798668
10,43.265961730952561,-1.6019103345786903,5.1017766938453413
11,44.865010154535,-2.0509802321761565,5.7836409670679991
12,43.118688488940329,-2.488026948324257,5.6671601367235835
13,35.673125772662587,3.3449941214408092,4.6653951262329763
14,37.382155717658783,-1.0382048050815884,3.3165184029232022
15,44.075259690259578,-1.9256283972050197,4.9422339946766636
16,39.427353102869688,-2.5494435686436381,4.3449570760252421
17,42.101717218392622,3.5859903065122927,5.92607764766991
18,41.308954048798725,2.3471229230322832,4.4974348765974508
19,43.927017484092566,-0.62844069411308467,6.370011211957312
20,40.071508137540022,0.25997025684544983,6.0309318896771629
21,35.218562249714807,3.4311201604350341,5.404339300618858
22,41.176105311551574,1.9300333623195023,4.2500618257202039
23,41.703765051366332,-3.4381298074581865,5.6039536241906056
24,37.348348793308098,-2.2246160277785183,6.5543297362377508
25,39.094802322783551,-0.24354131005613322,4.0734037514967021
26,40.488193348123332,-1.1766873551861776,5.7131652153919568
27,44.733273655310256,2.0454558098384519,5.2011430904901168
28,39.900295075536576,-0.089877672471031289,6.9256881659464575
29,41.80148895005096,0.88247793705668354,5.4180891083018299
30,40.50300949398779,3.733848260790098,5.5749678947196122
31,37.519262379801738,3.9680837785641057,6.1539319244428281
32,41.636489740321764,-1.6196947247002171,3.5427379176453755
33,41.165707947089743,1.7130463488714458,4.048336835093
34,42.470332887361138,3.8644771519470806,4.5290420386345334
35,38.446145583285485,3.7907333115584985,3.3781458860062261
36,44.374467749147243,-0.51394197647465045,3.0643272809868161
37,39.596212142501351,3.2605969395749694,3.2506021676348147
38,40.912527337457078,0.48797045567460273,6.1214055967244203
39,42.462857797995909,-0.45176177659171746,6.1491831408432924
40,36.357087367504988,-2.3481418202945052,5.7573623963543366
41,42.081896865033215,-1.2212563474122913,6.7349839407039838
42,35.259971859776215,1.0612963909032258,6.4786362568622895
43,35.442716015923537,-0.90536054923929665,4.3586412870526745
44,36.077516903294629,1.0668353455692499,6.1247813897544647
45,41.284110561498117,0.95761514832026062,6.1595964303581994
46,42.067146265217033,-3.9580105945748922,5.7269589046078071
47,43.242840868666491,0.85352074265715938,6.9542582629787608
48,39.222722919832115,-3.7218379909496395,5.2393797900687238
49,35.661842273304778,-2.5199420050674899,6.1571220058225311
50,35.055226207788209,-2.4487439691524404,6.4153748034585361
51,44.655546462240636,2.6744683241083305,3.1081107605415186
52,40.988823972898246,0.93435076863666655,4.3725750811351984
53,42.370115084598055,-2.0305025715769967,3.7508396739341778
54,42.936773974264646,1.6752854206397041,5.1893996864938439
55,44.373210848812079,1.2713260783409348,6.7574476264114525
56,40.612018837452588,-0.76742050479886448,4.3550047963672052
57,44.002278245814821,-2.3001798772230888,5.7772822009677789
58,38.710213300682412,-0.43892296149631083,4.2029380177440272
59,41.077680453926071,0.81730500754872892,5.4953274910063179
60,35.387397481988735,2.5446289406125473,3.3015331239018022
61,42.422098996607723,-0.32723182520987759,5.9908711738357994
62,35.583301427332827,1.1617362546651355,3.3452110887781359
63,43.214146776138172,-1.9582262154823544,6.9591531844270058
64,44.604154158933845,3.3214020706904517,4.8966239252965167
65,38.879799118498894,2.1320240982241527,3.5719165930644707
66,43.183018872888901,-1.8892569798607406,6.2429627079145877
67,37.214013215755351,-2.7917895102459269,5.7191609138365891
68,37.199058729115393,-2.3519820242250224,3.9365150900922115
69,36.385369689784241,3.8847963699499957,5.0401244045555442
70,43.090225088455391,-0.58436628766956744,4.6558294685635193
71,37.053527084603743,-2.1146939906745388,5.5989081609732558
72,40.678747421149993,-1.2214108018462317,3.2694418397478802
73,36.921885819642007,1.6557567047667039,4.9969163995243395
74,35.221857489582199,-0.22958198052414946,5.4284520266170757
75,41.935937595324162,0.28617052496527062,5.4205820718216895
76,41.178912551467704,-3.0219237079272965,5.5414933766912444
77,36.788486600976583,-3.6619906853330386,5.5447828151012404
78,42.726941850192667,1.2833156007602184,6.5595737104644236
79,42.066710327018257,-2.5759855857576124,4.0465011264846389
80,36.344601644787296,3.0445581062114879,4.0512739900541641
81,41.019845796335879,-1.6716329492979849,6.6426231955664434
82,35.034791900508033,-1.4204828085003367,4.2386488344456321
83,40.80427180206388,1.3934676172386959,4.797141269459039
84,37.64735252532455,3.897638674772959,5.5957837469150435
85,42.923936650093019,-3.3796099581413861,4.7278472833179368
86,37.574969509406102,0.43179226492761114,6.6108882659905435
87,44.275018988070869,2.9437201047422157,6.3821657560121068
88,36.596188539337604,2.9297552375956899,5.3002976540989089
89,43.797382826319364,0.24329655571946951,5.8903039563546722
90,41.88917544954144,-2.2025065062161309,4.9530769981354101
91,37.035299843620436,0.60085127329058441,3.0216674326108914
92,40.298541847261262,3.8455072444046854,4.2963708598936492
93,35.079876648122074,-1.1813970183241969,4.7956820194778302
94,36.473243898437993,-0.25829181376800658,5.326166654251848
95,42.71959110065729,0.19275307873751579,3.7449114675492892
96,40.780852199671045,1.1951183135245094,3.0819613946257127
97,37.710231363319302,-2.4543860417920005,4.7811432224027222
98,36.347076035864717,0.90431912547898108,3.3407561880487022
99,41.038803134277991,-3.8872945604386349,6.8649363347959902
100,38.091855525401833,3.7230377596927484,4.8383963145275661
101,37.336039929917739,-1.1422163913018117,5.0673679690287354
102,43.295814377908272,-1.6444403994477064,4.0614792253017633
103,38.322844446351631,1.2371933903597618,5.1047776735824577
104,35.840298026044835,2.6736260544794233,4.6825978841037283
105,43.786740495062361,-2.6342549153556716,5.8516246630479358
106,39.143490442679145,3.5634419306160705,6.1673336940130765
107,36.443528737020301,-3.7061033995822994,5.949616466534108
108,40.191635209634654,2.4131387340423673,5.1907980288287341
109,43.981457217088746,-2.63772363780103,5.2901249902398071
110,36.502630457622281,-3.4330660900541536,5.6164776792061888
111,43.087613206584152,0.90446158750502548,4.1372471548463423
112,38.856367279437045,-1.0960076640220722,3.4740784354759993
113,38.767159085383611,1.7563722783051912,4.3322223889962075
114,42.114831591716239,-3.4487378242225937,6.327366134940613
115,43.909643241180341,-3.2776235084822751,5.467933420451522
116,37.692920946551823,3.8560185344063029,3.7672010146891171
117,37.017042700160452,3.6020299807479104,3.1272990781291541
118,41.308262251225614,2.7435052817938086,5.7818150658556169
119,41.638957374131891,-0.15329271097931052,6.7628278138869398
120,36.552348506645473,-2.4799951056571805,6.2468545353750926
121,36.125826183462685,3.419350648438912,3.8650936067700092
122,40.434043357030902,-0.8004637940736643,4.6452156590228242
123,44.976552135260789,0.052405937913349909,5.3178727052231238
124,43.92396715344055,-2.2708095222623896,3.7442235696694777
125,36.396898121054839,-0.37628368224407183,5.9980266820692449
126,41.585012528767706,0.72025576171509087,5.827284539583955
127,39.203231184217195,3.1615428614573133,4.6220170325183192
128,35.677615203656359,-0.16947817571433887,5.8108620758721372
129,41.439233349873689,-0.40519608689226505,4.9809954431727714
130,43.153356388176945,2.6597810999501732,6.5769442619516489
131,38.75820958381091,2.3362736275941547,5.229370736489396
132,36.248050811452202,-0.54655288183122952,5.7124192564728382
133,38.109619245833002,3.1080328900021001,3.1474085521301811
134,36.521375714113574,-3.8974081792148301,3.5487874099068115
135,39.20578232549677,-3.4542248729330582,4.1687499017369873
136,43.555282265599168,-1.3326741384644221,3.9107946530657034
137,42.904741211270462,-0.81692228034476244,5.1216370290952282
138,40.547570201507803,-2.5541430929666058,5.6911556732569082
139,36.379947924316347,-1.3658452410147301,6.286130058780742
140,39.395981324696137,1.6824276632795048,6.0999733484882466
141,37.159719318419853,2.1040745064962421,6.6085020496372149
142,42.437986364219455,0.28087284816064795,3.4157448332267806
143,42.170541721195768,-0.60892821048096479,4.2073979314950405
144,37.342687435784171,-2.8688432475164953,6.228887497956169
145,36.325488738637425,2.0548619211576176,3.5606353798552268
146,35.615263086943116,2.4147834032878954,6.275755642310223
147,44.780269251287095,-2.0729982944904899,3.4920574765700301
148,38.543774361526289,2.8800481162810732,3.1969897915253691
149,36.302949660803996,3.8558528805104846,4.2095229798294707
150,42.181610967373416,2.4974664958409356,4.1058912088157067
151,38.548779655005049,2.5023524403419657,6.4007555048627252
152,41.967104142226198,-1.8745324320763279,3.61217574301239
153,35.175573473814069,0.63584027583027858,6.2878738733779249
154,44.494986928251613,-2.1655892087867024,5.9569258397483287
155,42.648458333345445,-0.26629234282246639,4.4868023068631597
156,42.297793905607136,-0.76399411636157399,5.9336293930123629
157,37.717041657801758,3.8613830373372737,6.6385073404394923
158,41.552843509573478,-1.0185981537253008,4.3248127787841328
159,37.205296234465088,-0.65072851863794501,6.9918826228757212
160,42.396215756629701,-2.1117629235775555,3.6331467140058584
161,42.191698511360528,2.156186908437677,5.9739904962662713
162,36.569318972705524,-1.8995892824835332,5.7506548371053121
163,42.131337309632514,-3.5779297701013251,5.5663719189354506
164,41.886190317372666,-3.6044455348204432,4.3771766713713518
165,41.045778491478508,1.2574408418095313,5.1870595321850725
166,36.406015714497485,1.6026412431737445,6.0745448276459157
167,39.583845037917087,3.6580320666592323,5.1936414646847728
168,37.853787155399459,-1.357825291352837,3.4572977342728515
169,42.94227116481602,-2.1202282447358751,3.9222749184610808
170,38.617933122581263,-2.1744954280646089,4.6695038262165207
171,42.040450090827726,-1.8232999525648461,4.5567048649295856
172,35.96135062792618,0.72605043370096922,5.5761017032848876
173,43.273642398128651,2.7717155231568178,3.6836532984581734
174,39.834445816286241,-3.36592130627879,3.3477674158914676
175,38.790325799773406,1.5069385219518852,5.7170693859683901
176,35.887693929367565,-1.3128510633506156,4.3865432397553707
177,35.971427936192718,1.9002120540514582,4.826360537509844
178,40.616731620789025,-2.4747030334294005,4.0573793058396284
179,42.11536075370983,-3.8236854043846709,3.8579534284443695
180,36.720806923286148,2.6502242969028655,5.5099576052314809
181,37.404025212955162,2.1545921274542259,3.4371062445568485
182,36.862704136500597,-3.3276296228647091,3.9237823842280397
183,39.33632717271805,0.70641994914097861,6.01872447220605
184,43.477388935984443,3.228859825938259,3.1523164891314202
185,43.377512723339343,-0.64673469859052357,5.0266906696954043
186,35.561051558841115,2.9862070929708544,5.8648635379217389
187,42.137251928312708,-0.53788305565696071,6.2021315827119512
188,43.915737883294803,-0.0089388494675750607,3.8868881853294233
189,38.864015636561405,1.6466155116176981,6.4967360088416317
190,42.003444934531224,-2.4323245733336698,6.1461731907947037
191,35.461182572178089,-3.740405509523189,5.6841569860252665
192,42.499831526576195,1.1989759564661808,5.5040523075751686
193,38.038719933791199,-2.8584474673778297,5.7247669923839277
194,37.451921174548332,0.39816967991936814,4.3507762466464719
195,40.41382676180239,2.7203510897601895,3.7027691471797497
196,39.663546172283787,3.4294797102600496,5.7545313028023859
197,41.701687781464486,3.3170160453501758,4.7271204603635741
198,40.745965997686426,1.1416522569170979,5.8043472967353757
199,36.372753660211188,-2.809394310304115,5.223979628585143
200,44.164080857777194,-2.1110692237305537,6.2822304716120732
201,43.00941252059522,2.5743284321626332,5.7672671255335839
202,38.24349223966378,0.51702435389453871,3.8253028838408216
203,43.461313249466663,-2.0382768921123153,4.3720229819225693
204,36.712741592830845,3.5812302776299587,3.3843548501034486
205,42.731520815286927,2.9773601974607269,5.3645564170907107
206,41.152738688039001,0.60514138433078468,4.7129635624099393
207,38.612948163666807,3.9271813357320484,6.3160435685169052
208,43.89830362681262,-1.8606923960831523,5.6510412330286908
209,44.760889089957708,-3.6784120967502494,6.7537539642189985
210,40.448627543226593,-0.012979306891033993,4.7655116869915251
211,40.684884642916515,1.1417883422466586,6.8843377472905249
212,43.019861834653447,-3.704208242751462,4.0276182768501751
213,41.533940349731502,-2.5794727179952188,5.1159443881223066
214,41.988497759940088,2.4413807325112371,6.2506048221106525
215,37.783565643370864,-0.17333003543682857,4.72864138071977
216,40.779262867408363,-0.897139110597724,5.1234621868279389
217,37.289994349094272,2.6960986659798385,6.5095945459748155
218,42.759604513619493,-1.6463831953712713,6.7964710401109079
219,41.12126235408607,-2.499536175622131,5.3675391356853073
220,42.381537255173257,-2.9917960332821085,6.540452562113158
221,43.307216412855411,3.3045630962365538,3.9832379711874046
222,36.330256975512313,1.6669291914960649,3.3256466522727637
223,39.334166418756851,0.21808664086346674,3.6187318891924596
224,38.066410181493872,-3.597411998787412,3.743791702598136
225,42.464005417322831,3.2066190125373195,4.171419780290039
226,40.018357985008329,-3.7164996728399293,4.9727107723244721
227,44.942409666900232,2.3640264517776464,4.8022217226442647
228,43.277513782082231,0.95803135514971061,5.2049684338107731
229,41.555723604205347,2.3485963338488576,3.4064602532399677
230,35.738334319119581,-2.2198242660053511,6.1164283948636076
231,42.393714550699812,-3.8486845168629475,3.350625301671287
232,42.80000164301422,1.025706522625657,3.9837380524232429
233,43.759141413764844,-3.746437578836634,4.7032060105528792
234,41.252737825287468,0.40824973737771941,3.7540574754113054
235,37.700315597472667,0.62983950465560667,5.6047289951526578
236,43.087676796543469,3.9871648523889842,6.4597408082133843
237,40.37576415912276,2.9369643790440119,3.4791490045875384
238,43.388772044475004,-1.3088841568965419,3.2603159863038882
239,35.813008934678408,-2.556849935348219,6.3777927516735513
240,42.8142579390842,3.9209653837288494,4.9673080972764154
241,43.746575810739536,-2.8626085240223631,6.869843667863627
242,42.576505722216822,1.7603232857360567,4.2891202913748909
243,39.690048189386175,-0.93817595408742527,5.5443920661980961
244,40.957778074416368,3.8032542778236031,4.8320757588734651
245,37.915280963016507,-1.7177208966735904,4.6119299570884866
246,39.378600086288799,0.47535482934066753,3.4916356597161378
247,37.724226038938802,1.3043038121103523,3.8647985983165141
248,36.081289888002516,-0.70124440975932512,6.644050627200011
249,35.185068351175843,-3.8013467575087025,5.6673729026012891
250,40.557100982300135,-1.5912652908607559,6.3944587259001775
251,37.562458948930839,-3.4060576089083821,6.1727446653849363
252,39.618171688672781,-3.7611547815736683,4.1718377272043075
253,36.616639994555598,-1.9163696169016138,6.2092821443211896
254,42.301598053029494,-1.3803576418386099,3.5071096964587007
255,43.960210767024385,0.62445236272716453,3.2919514819338049
